date;TempEau;TempAir;TempPAC;TempInt;PHVal;RedoxVal;CLVal;PompePH;PompeCL;PompeALG;PP;PAC;Auto
06-10-23 00:00:00;2381;2381;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 01:00:00;2343;2331;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 02:00:00;2306;2293;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 03:00:00;2281;2275;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 04:00:00;2250;2237;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 05:00:00;2206;2193;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 06:00:00;2168;2168;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 07:00:00;2137;2131;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 08:00:00;2125;2112;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 09:00:00;2118;2106;0;0;16372;388;-100;1108;0;0;153;1;1
06-10-23 10:00:00;2143;2131;0;0;12708;105;-100;993;0;0;93;1;1
06-10-23 11:00:00;2193;2181;0;0;0;0;30;0;0;0;328;0;1
06-10-23 12:00:00;2250;2237;0;0;696;638;60;0;0;0;600;0;1
