date;TempEau;TempAir;TempPAC;TempInt;PHVal;RedoxVal;CLVal;PompePH;PompeCL;PompeALG;PP;PAC;Auto
15-10-23 00:00:00;21.75;21.62;0.00;0.00;-27.1;215;-1.0;0;0;0;0;0;1
15-10-23 01:00:00;21.43;21.37;0.00;0.00;-27.1;215;-1.0;0;0;0;0;0;1
15-10-23 03:00:00;20.87;20.75;0.00;0.00;-27.1;215;-1.0;0;0;0;0;0;1
15-10-23 04:00:00;20.68;20.56;0.00;0.00;-27.1;215;-1.0;0;0;0;0;0;1
15-10-23 05:00:00;20.43;20.37;0.00;0.00;-27.1;215;-1.0;0;0;0;0;0;1
15-10-23 06:00:00;20.25;20.06;0.00;0.00;-27.1;215;-1.0;0;0;0;0;0;1
15-10-23 07:00:00;20.06;19.93;0.00;0.00;-27.1;215;-1.0;0;0;0;0;0;1
15-10-23 08:00:00;19.87;19.75;0.00;0.00;-27.1;215;-1.0;0;0;0;0;0;1
15-10-23 09:00:00;19.81;19.62;0.00;0.00;-13.2;219;-1.0;1108;0;0;139;1;1
15-10-23 10:00:00;19.87;19.68;0.00;0.00;-12.5;280;-1.0;993;0;0;79;1;1
15-10-23 11:00:00;20.00;19.81;0.00;0.00;144.5;223;-1.0;933;0;0;19;1;1
15-10-23 12:00:00;20.18;20.06;0.00;0.00;-171.1;85;-1.0;0;0;0;0;0;1
15-10-23 13:00:00;20.56;20.43;0.00;0.00;-171.1;85;-1.0;0;0;0;0;0;1
15-10-23 14:00:00;20.93;20.75;0.00;0.00;319.1;107;-1.0;623;0;0;160;1;1
15-10-23 15:00:00;21.00;20.87;0.00;0.00;-180.9;317;-1.0;493;0;0;100;1;1
15-10-23 16:00:00;21.00;20.81;0.00;0.00;318.8;307;-1.0;363;0;0;40;1;1
15-10-23 17:00:00;20.81;20.68;0.00;0.00;164.7;301;-1.0;0;0;0;0;0;1
15-10-23 18:00:00;20.81;20.62;0.00;0.00;164.7;301;-1.0;0;0;0;0;0;1
15-10-23 19:00:00;20.68;20.56;0.00;0.00;-26.6;151;-1.0;0;375;0;181;1;1
15-10-23 20:00:00;20.56;20.37;0.00;0.00;-182.1;131;-1.0;0;0;0;121;1;1
15-10-23 21:00:00;20.43;20.25;0.00;0.00;-26.6;-5;-1.0;0;0;0;60;1;1
15-10-23 22:00:00;20.25;20.12;0.00;0.00;-218.5;131;-1.0;0;0;0;0;0;1
