date;TempEau;TempAir;TempPAC;TempInt;PHVal;RedoxVal;CLVal;PompePH;PompeCL;PompeALG;PP;PAC;Auto
06-10-23 00:20:36;2412;2400;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 00:35:36;2400;2400;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 00:35:36;2400;2387;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 00:49:09;2400;2387;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 00:50:36;2393;2387;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 00:50:36;2393;2381;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 01:05:36;2381;2381;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 01:05:36;2381;2368;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 01:20:36;2375;2368;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 01:20:36;2375;2356;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 01:35:36;2356;2356;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 01:35:36;2356;2343;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 01:48:59;2356;2343;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 01:50:36;2350;2343;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 01:50:36;2350;2337;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 02:05:36;2343;2331;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 02:20:36;2331;2318;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 02:35:36;2318;2306;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 02:48:49;2318;2306;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 02:50:36;2312;2300;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 03:05:36;2306;2293;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 03:20:36;2300;2287;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 03:35:35;2287;2287;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 03:35:36;2287;2275;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 03:48:40;2287;2275;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 03:50:35;2287;2275;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 03:50:36;2287;2275;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 04:05:35;2281;2275;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 04:05:36;2281;2268;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 04:20:35;2275;2268;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 04:20:36;2275;2262;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 04:35:35;2268;2262;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 04:35:36;2268;2256;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 04:48:30;2268;2256;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 04:50:35;2262;2243;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 05:05:35;2250;2237;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 05:20:35;2237;2225;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 05:35:35;2225;2218;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 05:48:20;2225;2218;0;0;12708;425;-100;0;0;0;0;0;1
06-10-23 05:50:35;2212;2206;0;0;12708;425;-100;0;0;0;0;0;1
