date;TempEau;TempAir;TempPAC;TempInt;PHVal;RedoxVal;CLVal;PompePH;PompeCL;PompeALG;PP;PAC;Auto
16-10-23 00:00:00;19.93;19.75;0.00;0.00;-218.5;131;-1.0;0;0;0;0;0;1
16-10-23 01:00:00;19.56;19.50;0.00;0.00;-218.5;131;-1.0;0;0;0;0;0;1
16-10-23 02:00:00;19.31;19.12;0.00;0.00;-218.5;131;-1.0;0;0;0;0;0;1
16-10-23 03:00:00;19.06;18.87;0.00;0.00;-218.5;131;-1.0;0;0;0;0;0;1
16-10-23 04:00:00;18.87;18.75;0.00;0.00;-218.5;131;-1.0;0;0;0;0;0;1
16-10-23 05:00:00;18.75;18.56;0.00;0.00;-218.5;131;-1.0;0;0;0;0;0;1
16-10-23 06:00:00;18.68;18.50;0.00;0.00;-218.5;131;-1.0;0;0;0;0;0;1
16-10-23 07:00:00;18.68;18.50;0.00;0.00;-218.5;131;-1.0;0;0;0;0;0;1
16-10-23 08:00:00;18.62;18.50;0.00;0.00;-218.5;131;-1.0;0;0;0;0;1;1
16-10-23 09:00:00;18.62;18.43;0.00;0.00;326.4;51;-1.0;1108;0;0;127;1;1
16-10-23 10:00:00;18.87;18.68;0.00;0.00;145.9;125;-1.0;988;0;0;67;1;1
16-10-23 11:00:00;19.31;19.18;0.00;0.00;144.9;603;-1.0;858;0;0;7;1;1
16-10-23 12:00:00;20.12;19.93;0.00;0.00;-13.7;594;-1.0;0;0;0;0;0;1
16-10-23 13:00:00;21.25;21.00;0.00;0.00;-13.7;594;-1.0;0;0;0;0;0;1
16-10-23 14:00:00;22.18;22.06;0.00;0.00;282.9;287;-1.0;993;85;0;154;1;1
16-10-23 15:00:00;22.81;22.62;0.00;0.00;-182.4;325;-1.0;863;0;0;94;1;1
16-10-23 16:00:00;23.00;22.81;0.00;0.00;-26.8;285;-1.0;733;0;0;34;1;1
16-10-23 17:00:00;23.12;22.93;0.00;0.00;127.6;267;-1.0;0;0;0;0;0;1
