date,TempEau,TempAir,TempPAC,TempInt,PHVal,RedoxVal,CLVal,PompePH,PompeCL,PompeALG,PP,PAC,Auto
26-09-23 09:47:04,0,0,0,0,0,0,0,0,0,0,0,0,1
26-09-23 09:47:07,0,0,0,0,0,0,0,0,0,0,0,0,1
26-09-23 09:47:12,0,0,0,0,0,0,0,0,0,0,0,0,1
26-09-23 09:47:17,0,0,0,0,0,0,0,0,0,0,0,0,1
26-09-23 09:47:22,0,0,0,0,0,0,0,0,0,0,0,0,1
26-09-23 09:47:27,0,0,0,0,0,0,0,0,0,0,0,0,1
26-09-23 09:47:32,0,0,0,0,0,0,0,0,0,0,200,0,1
26-09-23 09:47:32,0,0,0,0,0,0,0,0,0,0,200,0,1
26-09-23 09:47:47,0,0,0,0,0,0,-100,0,0,0,200,0,1
26-09-23 09:47:47,0,0,0,0,3454,1558,-100,0,0,0,200,0,1
26-09-23 09:48:02,0,0,0,0,-55,1558,-100,0,0,0,200,0,1
26-09-23 09:48:07,0,0,0,0,-74,1558,-100,0,0,0,200,0,1
26-09-23 09:48:12,0,0,0,0,-57,1558,-100,0,0,0,200,0,1
26-09-23 09:48:17,0,0,0,0,-55,1558,-100,0,0,0,200,0,1
26-09-23 09:48:22,0,0,0,0,-60,1558,-100,0,0,0,200,0,1
26-09-23 09:48:27,0,0,0,0,-63,1558,-100,0,0,0,200,0,1
26-09-23 09:48:32,0,0,0,0,-60,1558,-100,0,0,0,200,0,1
26-09-23 09:48:32,0,0,0,0,-60,1558,-100,0,0,0,199,0,1
26-09-23 09:48:37,0,0,0,0,-56,1558,-100,0,0,0,199,0,1
26-09-23 09:48:42,0,0,0,0,-44,1558,-100,0,0,0,199,0,1
26-09-23 09:48:47,0,0,0,0,-38,1558,-100,0,0,0,199,0,1
26-09-23 09:48:52,0,0,0,0,-35,1558,-100,0,0,0,199,0,1
26-09-23 09:48:57,0,0,0,0,-35,1558,-100,0,0,0,199,0,1
26-09-23 09:49:02,0,0,0,0,-114,1558,-100,0,0,0,199,0,1
26-09-23 09:49:07,0,0,0,0,-111,1558,-100,0,0,0,199,0,1
26-09-23 09:49:12,0,0,0,0,-96,1558,-100,0,0,0,199,0,1
26-09-23 09:49:17,0,0,0,0,-56,1558,-100,0,0,0,199,0,1
26-09-23 09:49:22,0,0,0,0,-79,1558,-100,0,0,0,199,0,1
26-09-23 09:49:27,0,0,0,0,-82,1558,-100,0,0,0,199,0,1
26-09-23 09:49:32,0,0,0,0,-78,1558,-100,0,0,0,199,0,1
26-09-23 09:49:32,0,0,0,0,-78,1558,-100,0,0,0,198,0,1
26-09-23 09:49:37,0,0,0,0,-56,1558,-100,0,0,0,198,0,1
26-09-23 09:49:40,0,0,0,0,0,1558,-100,0,0,0,198,0,1
26-09-23 09:49:52,0,0,0,0,0,1558,-100,0,0,0,198,0,1
26-09-23 09:49:52,0,0,0,0,-35,1651,-100,0,0,0,198,0,1
26-09-23 09:50:02,0,0,0,0,-39,1651,-100,0,0,0,198,0,1
26-09-23 09:50:07,0,0,0,0,-46,1651,-100,0,0,0,198,0,1
26-09-23 09:50:12,0,0,0,0,-53,1651,-100,0,0,0,198,0,1
26-09-23 09:50:17,0,0,0,0,-65,1651,-100,0,0,0,198,0,1
26-09-23 09:50:22,0,0,0,0,-80,1651,-100,0,0,0,198,0,1
26-09-23 09:50:27,0,0,0,0,-84,1651,-100,0,0,0,198,0,1
26-09-23 09:50:32,0,0,0,0,-80,1651,-100,0,0,0,198,0,1
26-09-23 09:50:32,0,0,0,0,-80,1651,-100,0,0,0,197,0,1
26-09-23 09:50:37,0,0,0,0,-70,1651,-100,0,0,0,197,0,1
26-09-23 09:50:42,0,0,0,0,-70,1651,-100,0,0,0,197,0,1
26-09-23 09:50:47,0,0,0,0,-71,1651,-100,0,0,0,197,0,1
26-09-23 09:50:52,0,0,0,0,47,1651,-100,0,0,0,197,0,1
26-09-23 09:50:57,0,0,0,0,-79,1651,-100,0,0,0,197,0,1
26-09-23 09:51:02,0,0,0,0,-80,1651,-100,0,0,0,197,0,1
26-09-23 09:51:07,0,0,0,0,-80,1651,-100,0,0,0,197,0,1
26-09-23 09:51:12,0,0,0,0,-72,1651,-100,0,0,0,197,0,1
26-09-23 09:51:17,0,0,0,0,-29,1651,-100,0,0,0,197,0,1
26-09-23 09:51:18,0,0,0,0,0,0,0,0,0,0,0,0,1
26-09-23 09:51:33,0,0,0,0,0,0,0,0,0,0,0,0,1
26-09-23 09:51:38,0,0,0,0,0,0,0,0,0,0,0,0,1
26-09-23 09:51:43,0,0,0,0,0,0,0,0,0,0,0,0,1
26-09-23 09:51:48,0,0,0,0,0,0,0,0,0,0,0,0,1
26-09-23 09:51:53,0,0,0,0,0,0,0,0,0,0,0,0,1
26-09-23 09:51:58,0,0,0,0,0,0,0,0,0,0,200,0,1
26-09-23 09:51:59,0,0,0,0,0,0,0,0,0,0,200,0,1
26-09-23 09:52:58,0,0,0,0,0,0,0,0,0,0,199,0,1
26-09-23 09:53:18,0,0,0,0,0,0,-100,0,0,0,199,0,1
26-09-23 09:53:19,0,0,0,0,-36,1560,-100,0,0,0,199,0,1
26-09-23 09:53:58,0,0,0,0,-36,1560,-100,0,0,0,198,0,1
26-09-23 09:54:58,0,0,0,0,-36,1560,-100,0,0,0,197,0,1
26-09-23 09:55:23,0,0,0,0,-36,1560,-100,0,0,0,197,0,1
26-09-23 09:55:24,0,0,0,0,-36,1639,-100,0,0,0,197,0,1
26-09-23 09:55:58,0,0,0,0,-36,1639,-100,0,0,0,196,0,1
26-09-23 09:56:58,0,0,0,0,-36,1639,-100,0,0,0,195,0,1
26-09-23 09:57:28,0,0,0,0,-36,1639,-100,0,0,0,195,0,1
26-09-23 09:57:29,0,0,0,0,-36,1688,-100,0,0,0,195,0,1
26-09-23 09:57:58,0,0,0,0,-36,1688,-100,0,0,0,194,0,1
26-09-23 09:58:58,0,0,0,0,-36,1688,-100,0,0,0,193,0,1
26-09-23 09:59:33,0,0,0,0,-36,1688,-100,0,0,0,193,0,1
26-09-23 09:59:34,0,0,0,0,-36,1660,-100,0,0,0,193,0,1
26-09-23 09:59:58,0,0,0,0,-36,1660,-100,0,0,0,192,0,1
26-09-23 10:00:58,0,0,0,0,-36,1660,-100,0,0,0,191,0,1
26-09-23 10:01:18,0,0,0,0,-36,1660,-100,0,0,0,191,1,1
26-09-23 10:01:38,0,0,0,0,-36,1660,-100,0,0,0,191,1,1
26-09-23 10:01:39,0,0,0,0,-36,1662,-100,0,0,0,191,1,1
26-09-23 10:01:58,0,0,0,0,-36,1662,-100,0,0,0,190,1,1
26-09-23 10:02:58,0,0,0,0,-36,1662,-100,0,0,0,189,1,1
26-09-23 10:03:43,0,0,0,0,-36,1662,-100,0,0,0,189,1,1
26-09-23 10:03:44,0,0,0,0,-36,1662,-100,0,0,0,189,1,1
26-09-23 10:03:58,0,0,0,0,-36,1662,-100,0,0,0,188,1,1
26-09-23 10:04:58,0,0,0,0,-36,1662,-100,0,0,0,187,1,1
26-09-23 10:05:48,0,0,0,0,-36,1662,-100,0,0,0,187,1,1
26-09-23 10:05:49,0,0,0,0,-9394,1684,-100,0,0,0,187,1,1
26-09-23 10:05:58,0,0,0,0,-9394,1684,-100,0,0,0,186,1,1
26-09-23 10:06:58,0,0,0,0,-9394,1684,-100,0,0,0,185,1,1
26-09-23 10:07:53,0,0,0,0,-9394,1684,-100,0,0,0,185,1,1
26-09-23 10:07:54,0,0,0,0,-8224,1687,-100,0,0,0,185,1,1
